,BL1,BL2,r1-r2,NO1,NO2,NO3
954,0.7645275768425218,1.5411057370136594,-0.7765781601711376,1.97468040,1.00049214,0.02482747
955,0.7645799127987648,1.5401071074789048,-0.77552719468014,1.97467527,1.00049333,0.02483139
956,0.7646322487550078,1.5391084779441502,-0.7744762291891424,1.97467285,1.00049447,0.02483268
957,0.7646845847112508,1.5381098484093956,-0.7734252636981448,1.97466501,1.00049571,0.02483929
958,0.7647369206674938,1.537111218874641,-0.7723742982071472,1.97466226,1.00049687,0.02484086
959,0.7647892566237368,1.5361125893398864,-0.7713233327161496,1.97465554,1.00049800,0.02484646
960,0.7648415925799797,1.5351139598051318,-0.770272367225152,1.97464941,1.00049913,0.02485146
961,0.7648939285362227,1.5341153302703772,-0.7692214017341544,1.97464504,1.00050033,0.02485463
962,0.7649462644924657,1.5331167007356226,-0.7681704362431568,1.97464147,1.00050143,0.02485711
963,0.7649986004487087,1.532118071200868,-0.7671194707521592,1.97463575,1.00050252,0.02486173
964,0.7650509364049517,1.5311194416661134,-0.7660685052611617,1.97462988,1.00050386,0.02486626
965,0.7651032723611947,1.5301208121313588,-0.7650175397701641,1.97462431,1.00050501,0.02487068
966,0.7651556083174377,1.5291221825966042,-0.7639665742791665,1.97461908,1.00050628,0.02487464
967,0.7652079442736807,1.5281235530618495,-0.7629156087881689,1.97461457,1.00050739,0.02487804
968,0.7652602802299237,1.527124923527095,-0.7618646432971713,1.97460863,1.00050856,0.02488281
969,0.7653126161861666,1.5261262939923403,-0.7608136778061737,1.97460420,1.00050971,0.02488610
970,0.7653649521424096,1.5251276644575855,-0.7597627123151759,1.97459729,1.00051088,0.02489184
971,0.7654172880986526,1.5241290349228311,-0.7587117468241785,1.97459246,1.00051198,0.02489556
972,0.7654696240548956,1.5231304053880763,-0.7576607813331807,1.97458647,1.00051332,0.02490020
973,0.7655219600111386,1.522131775853322,-0.7566098158421833,1.97458085,1.00051444,0.02490471
974,0.7655742959673816,1.521133146318567,-0.7555588503511855,1.97457511,1.00051561,0.02490928
975,0.7656266319236246,1.5201345167838127,-0.7545078848601882,1.97456965,1.00051674,0.02491361
976,0.7656789678798676,1.519135887249058,-0.7534569193691903,1.97456628,1.00051794,0.02491578
977,0.7657313038361105,1.5181372577143035,-0.752405953878193,1.97456051,1.00051917,0.02492032
978,0.7657836397923535,1.517138628179549,-0.7513549883871954,1.97455251,1.00052035,0.02492714
979,0.7658359757485965,1.5161399986447943,-0.7503040228961978,1.97454937,1.00052149,0.02492914
980,0.7658883117048395,1.5151413691100395,-0.7492530574052,1.97454435,1.00052257,0.02493308
981,0.7659406476610825,1.5141427395752851,-0.7482020919142026,1.97453732,1.00052395,0.02493874
982,0.7659929836173255,1.5131441100405305,-0.747151126423205,1.97453337,1.00052511,0.02494152
