,BL1,BL2,r1-r2,NO1,NO2,NO3
194,0.7553832441736283,2.3019863370215896,-1.5466030928479613,1.1111641,0.5083811,0.0362222
195,0.7553832441736283,2.3009863370215897,-1.5456030928479614,1.1111590,0.5084042,0.0362223
196,0.7553832441736283,2.29998633702159,-1.5446030928479615,1.1111538,0.5084272,0.0362223
197,0.7553832441736283,2.29898633702159,-1.5436030928479616,1.1111486,0.5084504,0.0362224
198,0.7553832441736283,2.29798633702159,-1.5426030928479617,1.1111434,0.5084736,0.0362224
199,0.7553832441736283,2.29698633702159,-1.5416030928479618,1.1111381,0.5084968,0.0362224
200,0.7553832441736283,2.2959863370215903,-1.540603092847962,1.1111463,0.5085167,0.0362236
201,0.7553832441736283,2.2949863370215904,-1.539603092847962,1.1111406,0.5085401,0.0362237
202,0.7553832441736283,2.2939863370215905,-1.5386030928479622,1.1111350,0.5085635,0.0362237
203,0.7553832441736283,2.2929863370215906,-1.5376030928479623,1.1111293,0.5085869,0.0362238
204,0.7553832441736283,2.2919863370215907,-1.5366030928479624,1.1111236,0.5086104,0.0362238
205,0.7553832441736283,2.290986337021591,-1.5356030928479625,1.1111180,0.5086340,0.0362239
206,0.7554006965800656,2.2899864893264343,-1.5345857927463689,1.1110945,0.5086573,0.0362249
207,0.7554006965800656,2.2889864893264344,-1.533585792746369,1.1110888,0.5086810,0.0362249
208,0.7554006965800656,2.2879864893264346,-1.532585792746369,1.1110831,0.5087048,0.0362250
209,0.7554006965800656,2.2869864893264347,-1.5315857927463692,1.1110774,0.5087285,0.0362250
210,0.7554006965800656,2.285986489326435,-1.5305857927463693,1.1110717,0.5087524,0.0362251
211,0.7554006965800656,2.284986489326435,-1.5295857927463694,1.1110659,0.5087763,0.0362251
212,0.7554006965800656,2.283986489326435,-1.5285857927463695,1.1110602,0.5088003,0.0362252
213,0.7554006965800656,2.282986489326435,-1.5275857927463696,1.1110544,0.5088243,0.0362253
214,0.7554006965800656,2.281986489326435,-1.5265857927463697,1.1110487,0.5088483,0.0362253
215,0.7554006965800656,2.280986489326436,-1.5255857927463707,1.1110429,0.5088725,0.0362254
216,0.7554006965800656,2.2799864893264354,-1.52458579274637,1.1110372,0.5088966,0.0362254
217,0.7554006965800656,2.2789864893264355,-1.52358579274637,1.1110314,0.5089209,0.0362255
218,0.7554181489865028,2.277986641631279,-1.5225684926447762,1.1110083,0.5089451,0.0362269
219,0.7554181489865028,2.276986641631279,-1.5215684926447763,1.1110025,0.5089695,0.0362269
220,0.7554181489865028,2.27598664163128,-1.5205684926447773,1.1109967,0.5089939,0.0362270
221,0.7554181489865028,2.2749866416312794,-1.5195684926447766,1.1109909,0.5090184,0.0362270
222,0.7554181489865028,2.2739866416312795,-1.5185684926447767,1.1109850,0.5090429,0.0362271
223,0.7554181489865028,2.27298664163128,-1.5175684926447772,1.1109792,0.5090675,0.0362271
224,0.7554181489865028,2.27198664163128,-1.5165684926447773,1.1109686,0.5090990,0.0362262
225,0.7554181489865028,2.27098664163128,-1.515568492644777,1.1109596,0.5091238,0.0362271
