,x,y,total energy,kinetic energy
213,0.6,1.9350000000000227,-1.63338761,1.80616754441447
214,0.6,1.9300000000000228,-1.63334458,1.8063002041059901
215,0.6,1.925000000000023,-1.63330108,1.80643421765954
216,0.6,1.920000000000023,-1.63325711,1.80656961237075
217,0.6,1.9150000000000231,-1.63321265,1.8067063554274903
218,0.6,1.9100000000000232,-1.63316771,1.80684448550572
219,0.6,1.9050000000000236,-1.63312227,1.8069840073173702
220,0.6,1.9000000000000237,-1.63307633,1.80712493137248
221,0.6,1.895000000000024,-1.63302988,1.80726726400805
222,0.6,1.890000000000024,-1.63298292,1.80741101178818
223,0.6,1.885000000000024,-1.63293544,1.80755618662432
224,0.6,1.880000000000024,-1.63288743,1.80770273173396
225,0.6,1.875000000000024,-1.63283890,1.80785082291968
226,0.6,1.870000000000024,-1.63278982,1.8080002970506301
227,0.6,1.865000000000024,-1.63274020,1.80815122127667
228,0.6,1.8600000000000243,-1.63269003,1.80830360009597
229,0.6,1.8550000000000244,-1.63263930,1.8084574374236397
230,0.6,1.8500000000000243,-1.63258801,1.80861274529978
231,0.6,1.8450000000000248,-1.63253615,1.80876953212102
232,0.6,1.8400000000000247,-1.63248371,1.80892780600715
233,0.6,1.8350000000000248,-1.63243069,1.80908759719115
234,0.6,1.830000000000025,-1.63237709,1.80924889414836
235,0.6,1.825000000000025,-1.63232289,1.8094117278414
236,0.6,1.8200000000000247,-1.63226808,1.8095761125418002
237,0.6,1.8150000000000253,-1.63221267,1.8097420687265
238,0.6,1.8100000000000251,-1.63215665,1.80990961223043
239,0.6,1.8050000000000253,-1.63210000,1.81007876723758
240,0.6,1.8000000000000256,-1.63204273,1.8102495537794399
241,0.6,1.7950000000000257,-1.63198482,1.81042198976468
242,0.6,1.7900000000000258,-1.63192627,1.8105960947372801
243,0.6,1.785000000000026,-1.63186707,1.81077188925098
244,0.6,1.780000000000026,-1.63180721,1.81094939060664
245,0.6,1.775000000000026,-1.63174669,1.81112861381321
246,0.6,1.7700000000000262,-1.63168549,1.8113095779786899
247,0.6,1.7650000000000263,-1.63162362,1.8114922925563701
248,0.6,1.7600000000000264,-1.63156105,1.81167677529194
249,0.6,1.7550000000000263,-1.63149779,1.81186303942237
250,0.6,1.7500000000000266,-1.63143382,1.81205109256326
251,0.6,1.7450000000000268,-1.63136914,1.81224095050377
252,0.6,1.7400000000000269,-1.63130374,1.81243262370872
253,0.6,1.735000000000027,-1.63123760,1.8126261199074598
254,0.6,1.730000000000027,-1.63117073,1.81282145169761
255,0.6,1.7250000000000272,-1.63110311,1.81301862669366
256,0.6,1.7200000000000273,-1.63103474,1.8132176501921702
257,0.6,1.7150000000000274,-1.63096560,1.81341855006986
258,0.6,1.7100000000000275,-1.63089570,1.81362133163837
259,0.6,1.7050000000000276,-1.63082502,1.8138260067389
260,0.6,1.7000000000000275,-1.63075355,1.81403259276569
261,0.6,1.6950000000000278,-1.63068128,1.81424110831422
262,0.6,1.690000000000028,-1.63060822,1.8144515750032801
263,0.6,1.685000000000028,-1.63053435,1.8146640026953702
264,0.6,1.680000000000028,-1.63045965,1.81487842522799
265,0.6,1.6750000000000282,-1.63038413,1.81509486014557
266,0.6,1.6700000000000284,-1.63030778,1.8153133318399401
267,0.6,1.6650000000000285,-1.63023058,1.81553386434158
268,0.6,1.6600000000000286,-1.63015252,1.81575648536327
269,0.6,1.655000000000029,-1.63007361,1.8159812175782801
270,0.6,1.6500000000000288,-1.62999382,1.8162080897645
271,0.6,1.6450000000000289,-1.62991315,1.8164371304272802
272,0.6,1.640000000000029,-1.62983158,1.81666836181938
273,0.6,1.635000000000029,-1.62974912,1.81690203169201
274,0.6,1.6300000000000292,-1.62966574,1.81713772389891
275,0.6,1.6250000000000293,-1.62958144,1.8173756897020001
276,0.6,1.6200000000000294,-1.62949621,1.81761595154022
277,0.6,1.6150000000000295,-1.62941004,1.81785852313844
278,0.6,1.6100000000000296,-1.62932291,1.81810344867522
279,0.6,1.6050000000000295,-1.62923481,1.81835073988801
280,0.6,1.6000000000000298,-1.62914574,1.81860042685775
281,0.6,1.59500000000003,-1.62905569,1.81885253528005
282,0.6,1.59000000000003,-1.62896464,1.8191070941356098
283,0.6,1.5850000000000302,-1.62887258,1.81936413066266
